Zipcode,City,State,Lat,Long
22230,ARLINGTON,VA,38.87,-77.1
22230,NATIONAL SCIENCE FOUNDATION,VA,38.87,-77.1
22240,ARLINGTON,VA,38.87,-77.1
22240,US NAVY ACCOUNTING OFFICE,VA,38.87,-77.1
22241,ARLINGTON,VA,38.87,-77.1
22241,NAVAL SUPPLY SYSTEM COMMAND,VA,38.87,-77.1
22242,ARLINGTON,VA,38.87,-77.1
22242,NAVY SEA SYSTEMS COMMAND,VA,38.87,-77.1
22243,ARLINGTON,VA,38.87,-77.1
22243,NAVAL AIR SYSTEM COMMAND,VA,38.87,-77.1
22244,ARLINGTON,VA,38.87,-77.1
22244,ASSISTANT SECRETARY OF NAVY,VA,38.87,-77.1
22245,ARLINGTON,VA,38.87,-77.1
22245,SPACE & NAVAL WARFARE SYSTEM,VA,38.87,-77.1
22246,ARLINGTON,VA,38.87,-77.1
22246,US UNMANNED AERIAL VEHICLES,VA,38.87,-77.1
20146,ASHBURN,VA,39.04,-77.48
20147,ASHBURN,VA,39.04,-77.48
20148,ASHBURN,VA,39.04,-77.48
20148,ARCOLA,VA,39.04,-77.48
20148,BRAMBLETON,VA,39.04,-77.48
20148,BROADLANDS,VA,39.04,-77.48
20149,ASHBURN,VA,39.04,-77.48
20149,NATL ASSN LETTER CARRIERS,VA,39.04,-77.48
22712,BEALETON,VA,38.57,-77.76
22712,MORRISVILLE,VA,38.57,-77.76
22610,BENTONVILLE,VA,38.83,-78.31
22610,BROWNTOWN,VA,38.83,-78.31
22610,OVERALL,VA,38.83,-78.31
22611,BERRYVILLE,VA,39.14,-77.98
22611,MOUNT WEATHER,VA,39.14,-77.98
20135,BLUEMONT,VA,39.11,-77.83
20135,MOUNT WEATHER,VA,39.11,-77.83
22713,BOSTON,VA,38.54,-78.14
22716,CASTLETON,VA,38.6,-78.1
22620,BOYCE,VA,39.09,-78.05
22714,BRANDY STATION,VA,38.52,-77.89
22714,BRANDY STA,VA,38.52,-77.89
22714,BRANDY,VA,38.52,-77.89
22715,BRIGHTWOOD,VA,38.41,-78.16
20136,BRISTOW,VA,38.73,-77.55
20137,BROAD RUN,VA,38.81,-77.72
20138,CALVERTON,VA,38.63,-77.67
20139,CASANOVA,VA,38.61,-77.64
20143,CATHARPIN,VA,38.84,-77.56
20119,CATLETT,VA,38.61,-77.64
20120,CENTREVILLE,VA,38.84,-77.44
20120,SULLY STATION,VA,38.84,-77.44
20121,CENTREVILLE,VA,38.84,-77.44
20122,CENTREVILLE,VA,38.84,-77.44
22622,BRUCETOWN,VA,39.25,-78.05
22624,CLEAR BROOK,VA,39.26,-78.1
20124,CLIFTON,VA,38.77,-77.38
22625,CROSS JUNCTION,VA,39.32,-78.29
22625,CROSS JNCT,VA,39.32,-78.29
22625,WHITACRE,VA,39.32,-78.29
22701,CULPEPER,VA,38.47,-78
22701,RACCOON FORD,VA,38.47,-78
22701,WINSTON,VA,38.47,-78
22701,CATALPA,VA,38.47,-78
22701,HAYWOOD,VA,38.47,-78
22701,REVA,VA,38.47,-78
22722,HAYWOOD,VA,38.46,-78.17
20144,DELAPLANE,VA,38.92,-77.92
20101,DULLES,VA,38.92,-77.35
20101,DULLES P & D CENTER,VA,38.92,-77.35
20102,DULLES,VA,38.92,-77.35
20102,DULLES AIR MAIL FACILITY,VA,38.92,-77.35
20102,DULLES AIR TRANSFER OFFICE,VA,38.92,-77.35
20103,DULLES,VA,38.92,-77.35
20103,STAMP DISTRIBUTION NETWORK,VA,38.92,-77.35
20104,DULLES,VA,38.92,-77.35
20104,INSPECTION SERVICE FORENSIC,VA,38.92,-77.35
20189,DULLES,VA,38.9,-77.04
22025,DUMFRIES,VA,38.6,-77.34
22025,MONTCLAIR,VA,38.6,-77.34
22026,DUMFRIES,VA,38.56,-77.32
22026,SOUTHBRIDGE,VA,38.56,-77.32
22718,ELKWOOD,VA,38.51,-77.85
20151,CHANTILLY,VA,38.87,-77.4
20151,FAIRFAX,VA,38.87,-77.4
20152,CHANTILLY,VA,38.87,-77.4
20152,FAIRFAX,VA,38.87,-77.4
20152,SOUTH RIDING,VA,38.87,-77.4
20153,CHANTILLY,VA,38.87,-77.4
20153,FAIRFAX,VA,38.87,-77.4
22030,FAIRFAX,VA,38.85,-77.29
22031,FAIRFAX,VA,38.85,-77.29
22032,FAIRFAX,VA,38.85,-77.29
22033,FAIRFAX,VA,38.85,-77.29
22034,FAIRFAX,VA,38.85,-77.29
22034,JOURNAL NEWSPAPER,VA,38.85,-77.29
22035,FAIRFAX,VA,38.85,-77.29
22035,FAIRFAX COUNTY GOVERNMENT,VA,38.85,-77.29
22036,FAIRFAX,VA,38.85,-77.29
22036,JOURNAL NEWSPAPER,VA,38.85,-77.29
22037,FAIRFAX,VA,38.85,-77.29
22037,MOBIL OIL CORP,VA,38.85,-77.29
22038,FAIRFAX,VA,38.85,-77.29
22039,FAIRFAX STATION,VA,38.8,-77.32
22039,FAIRFAX STA,VA,38.8,-77.32
22039,FX STATION,VA,38.8,-77.32
22039,FAIRFAX,VA,38.8,-77.32
22040,FALLS CHURCH,VA,38.88,-77.17
22041,FALLS CHURCH,VA,38.88,-77.17
22041,BAILEYS CROSSROADS,VA,38.88,-77.17
22041,BAILEYS XRDS,VA,38.88,-77.17
22042,FALLS CHURCH,VA,38.88,-77.17
22042,MOSBY,VA,38.88,-77.17
22043,FALLS CHURCH,VA,38.88,-77.17
22043,PIMMIT,VA,38.88,-77.17
22044,FALLS CHURCH,VA,38.88,-77.17
22044,SEVEN CORNERS,VA,38.88,-77.17
22044,7 CORNERS,VA,38.88,-77.17
22046,FALLS CHURCH,VA,38.88,-77.17
22626,FISHERS HILL,VA,38.97,-78.4
22627,FLINT HILL,VA,38.76,-78.1
22627,HUNTLY,VA,38.76,-78.1
22640,HUNTLY,VA,38.8,-78.14
22640,FLINT HILL,VA,38.8,-78.14
22060,FORT BELVOIR,VA,38.7,-77.14
22060,FT BELVOIR,VA,38.7,-77.14
22652,FORT VALLEY,VA,38.84,-78.42
22652,SAINT DAVIDS CHURCH,VA,38.84,-78.42
22652,SEVEN FOUNTAINS,VA,38.84,-78.42
22652,SEVEN FOUNTNS,VA,38.84,-78.42
22652,ST DAVIDS CH,VA,38.84,-78.42
22623,CHESTER GAP,VA,38.85,-78.13
22623,FRONT ROYAL,VA,38.85,-78.13
22630,FRONT ROYAL,VA,38.92,-78.18
22630,LAKE FREDERICK,VA,38.92,-78.18
22630,LK FREDERICK,VA,38.92,-78.18
22630,RIVERTON,VA,38.92,-78.18
20155,GAINESVILLE,VA,38.79,-77.61
20156,GAINESVILLE,VA,38.79,-77.61
22720,GOLDVEIN,VA,38.44,-77.65
22637,GORE,VA,39.26,-78.33
22066,GREAT FALLS,VA,39.01,-77.28
20158,HAMILTON,VA,39.13,-77.66
20159,HAMILTON,VA,39.13,-77.66
20168,HAYMARKET,VA,38.81,-77.63
20169,HAYMARKET,VA,38.81,-77.63
20170,HERNDON,VA,38.96,-77.38
20171,HERNDON,VA,38.96,-77.38
20171,OAK HILL,VA,38.96,-77.38
20172,HERNDON,VA,38.96,-77.38
20190,RESTON,VA,38.95,-77.34
20190,HERNDON,VA,38.95,-77.34
20191,RESTON,VA,38.95,-77.34
20191,HERNDON,VA,38.95,-77.34
20192,HERNDON,VA,38.96,-77.38
20192,RESTON,VA,38.96,-77.38
20192,HUNDON,VA,38.96,-77.38
20192,U S GEOLOGICAL SURVEY,VA,38.96,-77.38
20194,RESTON,VA,38.95,-77.34
20194,HERNDON,VA,38.95,-77.34
20195,RESTON,VA,38.95,-77.34
20195,HERNDON,VA,38.95,-77.34
20196,RESTON,VA,38.95,-77.34
20196,HERNDON,VA,38.95,-77.34
20196,HUNDON,VA,38.95,-77.34
20196,SPRINT,VA,38.95,-77.34
22095,HERNDON,VA,38.96,-77.38
22095,RESTON,VA,38.96,-77.38
22095,BUSINESS REPLY MAIL,VA,38.96,-77.38
22096,RESTON,VA,38.95,-77.34
22096,HERNDON,VA,38.95,-77.34
22096,SPRINT,VA,38.95,-77.34
22723,HOOD,VA,38.35,-78.38
22639,HUME,VA,38.83,-77.99
22724,JEFFERSONTON,VA,38.63,-77.91
20175,LEESBURG,VA,39.1,-77.55
20176,LEESBURG,VA,39.1,-77.55
20176,LANSDOWNE,VA,39.1,-77.55
20176,LUCKETTS,VA,39.1,-77.55
20177,LEESBURG,VA,39.1,-77.55
20178,LEESBURG,VA,39.1,-77.55
22725,LEON,VA,38.45,-78.15
22726,LIGNUM,VA,38.41,-77.82
22736,RICHARDSVILLE,VA,38.4,-77.72
22642,LINDEN,VA,38.9,-78.07
22079,LORTON,VA,38.7,-77.24
22079,MASON NECK,VA,38.7,-77.24
22199,LORTON,VA,38.7,-77.24
20180,LOVETTSVILLE,VA,39.27,-77.63
22067,GREENWAY,VA,38.93,-77.16
22067,MC LEAN,VA,38.93,-77.16
22101,MC LEAN,VA,38.94,-77.19
22101,MCLEAN,VA,38.94,-77.19
22101,MACLEAN,VA,38.94,-77.19
22102,MC LEAN,VA,38.94,-77.19
22102,MCLEAN,VA,38.94,-77.19
22102,TYSONS,VA,38.94,-77.19
22102,TYSONS CORNER,VA,38.94,-77.19
22102,WEST MCLEAN,VA,38.94,-77.19
22102,MACLEAN,VA,38.94,-77.19
22103,WEST MCLEAN,VA,38.93,-77.16
22103,MC LEAN,VA,38.93,-77.16
22103,MCLEAN,VA,38.93,-77.16
22103,MACLEAN,VA,38.93,-77.16
22106,MC LEAN,VA,38.94,-77.19
22106,MCLEAN,VA,38.94,-77.19
22107,MC LEAN,VA,38.93,-77.18
22107,GANNETT,VA,38.93,-77.18
22108,MC LEAN,VA,38.93,-77.18
22108,USA TODAY,VA,38.93,-77.18
22109,MC LEAN,VA,38.94,-77.19
22109,RICHMOND,VA,38.94,-77.19
22109,WACHOVIA BANK,VA,38.94,-77.19
22709,ARODA,VA,38.32,-78.24
22709,MADISON,VA,38.32,-78.24
22711,BANCO,VA,38.4,-78.33
22719,ETLAN,VA,38.52,-78.26
22719,MADISON,VA,38.52,-78.26
22727,MADISON,VA,38.37,-78.25
22727,BANCO,VA,38.37,-78.25
22727,ETLAN,VA,38.37,-78.25
22727,GRAVES MILL,VA,38.37,-78.25
22727,AYLOR,VA,38.37,-78.25
22727,CRIGLERSVILLE,VA,38.37,-78.25
22727,SHELBY,VA,38.37,-78.25
22727,TWYMANS MILL,VA,38.37,-78.25
20108,MANASSAS,VA,38.74,-77.48
20109,MANASSAS,VA,38.74,-77.48
20109,SUDLEY SPGS,VA,38.74,-77.48
20109,SUDLEY SPRINGS,VA,38.74,-77.48
20110,MANASSAS,VA,38.74,-77.48
20111,MANASSAS,VA,38.74,-77.48
20111,MANASSAS PARK,VA,38.74,-77.48
20112,MANASSAS,VA,38.74,-77.48
20113,MANASSAS,VA,38.74,-77.48
22643,MARKHAM,VA,38.9,-78
20115,MARSHALL,VA,38.87,-77.85
20116,MARSHALL,VA,38.87,-77.85
22644,MAURERTOWN,VA,38.98,-78.51
20117,MIDDLEBURG,VA,38.97,-77.73
20118,MIDDLEBURG,VA,38.97,-77.73
22645,MIDDLETOWN,VA,39.02,-78.27
22649,MIDDLETOWN,VA,39.02,-78.27
22649,RELIANCE,VA,39.02,-78.27
22728,MIDLAND,VA,38.59,-77.72
22646,MILLWOOD,VA,39.06,-78.03
22729,MITCHELLS,VA,38.37,-78
22121,MOUNT VERNON,VA,38.71,-77.1
22122,NEWINGTON,VA,38.73,-77.2
20181,NOKESVILLE,VA,38.69,-77.58
20182,NOKESVILLE,VA,38.69,-77.58
22081,MERRIFIELD,VA,38.87,-77.24
22081,NORTHERN VIRGINIA,VA,38.87,-77.24
22081,NORTHERN VIRGINIA FACILITY,VA,38.87,-77.24
22082,MERRIFIELD,VA,38.87,-77.24
22082,ENGINEERING SUPPORT CENTER,VA,38.87,-77.24
22116,MERRIFIELD,VA,38.87,-77.24
22119,MERRIFIELD,VA,38.87,-77.24
22119,NAVY FEDERAL CREDIT UNION,VA,38.87,-77.24
22730,OAKPARK,VA,38.36,-78.16
22125,OCCOQUAN,VA,38.68,-77.26
20128,ORLEAN,VA,38.74,-77.96
20129,PAEONIAN SPRINGS,VA,39.16,-77.61
20129,PAEONIAN SPGS,VA,39.16,-77.61
20131,PHILOMONT,VA,39.05,-77.74
22731,PRATTS,VA,38.35,-78.27
20132,PURCELLVILLE,VA,39.13,-77.71
20132,HILLSBORO,VA,39.13,-77.71
20134,PURCELLVILLE,VA,39.13,-77.71
20134,HILLSBORO,VA,39.13,-77.71
20160,LINCOLN,VA,39.11,-77.69
20160,PURCELLVILLE,VA,39.11,-77.69
22134,QUANTICO,VA,38.52,-77.29
22134,MCB QUANTICO,VA,38.52,-77.29
22134,QUANTICO NAVAL HOSPITAL,VA,38.52,-77.29
22135,QUANTICO,VA,38.52,-77.29
22135,FBI ACAD,VA,38.52,-77.29
22135,FBI ACADEMY,VA,38.52,-77.29
22732,RADIANT,VA,38.31,-78.17
22733,RAPIDAN,VA,38.31,-78.06
20140,RECTORTOWN,VA,38.81,-77.9
22734,REMINGTON,VA,38.53,-77.8
22735,REVA,VA,38.49,-78.13
22735,CULPEPER,VA,38.49,-78.13
22118,MERRIFIELD,VA,38.87,-77.24
22118,BANK OF AMERICA,VA,38.87,-77.24
22118,RICHMOND,VA,38.87,-77.24
22650,RILEYVILLE,VA,38.76,-78.38
22737,RIXEYVILLE,VA,38.58,-77.97
22746,VIEWTOWN,VA,38.63,-78.03
22746,AMISSVILLE,VA,38.63,-78.03
22738,ROCHELLE,VA,38.29,-78.27
22738,UNO,VA,38.29,-78.27
20141,ROUND HILL,VA,39.13,-77.77
20142,ROUND HILL,VA,39.13,-77.77
22739,SOMERVILLE,VA,38.52,-77.6
22740,SPERRYVILLE,VA,38.67,-78.25
22749,WOODVILLE,VA,38.6,-78.17
22009,BURKE,VA,38.78,-77.27
22009,SPRINGFIELD,VA,38.78,-77.27
22015,BURKE,VA,38.78,-77.27
22015,SPRINGFIELD,VA,38.78,-77.27
22150,SPRINGFIELD,VA,38.78,-77.17
22151,SPRINGFIELD,VA,38.78,-77.17
22151,N SPRINGFIELD,VA,38.78,-77.17
22151,NORTH SPRINGFIELD,VA,38.78,-77.17
22151,N SPRINGFLD,VA,38.78,-77.17
22152,SPRINGFIELD,VA,38.78,-77.17
22152,W SPRINGFIELD,VA,38.78,-77.17
22152,WEST SPRINGFIELD,VA,38.78,-77.17
22153,SPRINGFIELD,VA,38.78,-77.17
22156,SPRINGFIELD,VA,38.78,-77.17
22156,FIRM ZIP,VA,38.78,-77.17
22158,SPRINGFIELD,VA,38.78,-77.17
22158,ARMY TIMES,VA,38.78,-77.17
22158,BRM-FIRM ZIP,VA,38.78,-77.17
22159,SPRINGFIELD,VA,38.78,-77.17
22159,ARMY TIMES,VA,38.78,-77.17
22159,FIRM ZIP,VA,38.78,-77.17
22160,SPRINGFIELD,VA,38.78,-77.17
22160,NATIONAL RIGHT TO WORK COMM,VA,38.78,-77.17
22161,SPRINGFIELD,VA,38.78,-77.17
22161,DEPT OF COMMERCE,VA,38.78,-77.17
22654,STAR TANNERY,VA,39.08,-78.45
22655,STEPHENS CITY,VA,39.09,-78.22
22656,STEPHENSON,VA,39.2,-78.09
20163,STERLING,VA,39,-77.4
20163,DULLES,VA,39,-77.4
20164,STERLING,VA,39,-77.4
20165,STERLING,VA,39,-77.4
20165,POTOMAC FALLS,VA,39,-77.4
20166,STERLING,VA,39,-77.4
20166,DULLES,VA,39,-77.4
20167,STERLING,VA,39,-77.4
22741,STEVENSBURG,VA,38.44,-77.9
22641,STRASBURG,VA,38.98,-78.35
22641,LEBANON CH,VA,38.98,-78.35
22641,LEBANON CHURCH,VA,38.98,-78.35
22657,STRASBURG,VA,38.98,-78.35
22657,LEBANON CHURCH,VA,38.98,-78.35
22742,SUMERDUCK,VA,38.46,-77.72
22743,SYRIA,VA,38.48,-78.32
20198,THE PLAINS,VA,38.86,-77.77
22660,TOMS BROOK,VA,38.94,-78.43
22172,TRIANGLE,VA,38.54,-77.31
20130,PARIS,VA,39,-77.95
20184,UPPERVILLE,VA,38.99,-77.88
20185,UPPERVILLE,VA,38.99,-77.88
22027,DUNN LORING,VA,38.89,-77.23
22027,VIENNA,VA,38.89,-77.23
22124,OAKTON,VA,38.89,-77.3
22124,VIENNA,VA,38.89,-77.3
22180,VIENNA,VA,38.9,-77.26
22181,VIENNA,VA,38.9,-77.26
22182,VIENNA,VA,38.9,-77.26
22182,TYSONS,VA,38.9,-77.26
22182,TYSONS CORNER,VA,38.9,-77.26
22183,VIENNA,VA,38.9,-77.26
22185,VIENNA,VA,38.9,-77.26
22185,OAKTON,VA,38.9,-77.26
22185,A T & T,VA,38.9,-77.26
22185,AT&T,VA,38.9,-77.26
20186,WARRENTON,VA,38.71,-77.79
20186,AIRLIE,VA,38.71,-77.79
20186,OPAL,VA,38.71,-77.79
20187,WARRENTON,VA,38.71,-77.79
20187,NEW BALTIMORE,VA,38.71,-77.79
20187,VINT HILL FARMS,VA,38.71,-77.79
20187,VINT HILL FRM,VA,38.71,-77.79
20188,WARRENTON,VA,38.71,-77.79
20188,VINT HILL FARMS,VA,38.71,-77.79
20188,VINT HILL FRM,VA,38.71,-77.79
22747,WASHINGTON,VA,38.71,-78.15
22747,WASH,VA,38.71,-78.15
20197,WATERFORD,VA,39.18,-77.61
22663,WHITE POST,VA,39.05,-78.1
22601,WINCHESTER,VA,39.17,-78.17
22601,HAYFIELD,VA,39.17,-78.17
22602,WINCHESTER,VA,39.17,-78.17
22603,WINCHESTER,VA,39.17,-78.17
22604,WINCHESTER,VA,39.17,-78.17
22748,WOLFTOWN,VA,38.35,-78.34
22191,WOODBRIDGE,VA,38.63,-77.26
22191,WDBG,VA,38.63,-77.26
22192,WOODBRIDGE,VA,38.63,-77.26
22192,LAKE RIDGE,VA,38.63,-77.26
22192,PRINCE WILLIAM,VA,38.63,-77.26
22192,PRINCE WM,VA,38.63,-77.26
22193,WOODBRIDGE,VA,38.63,-77.26
22193,DALE CITY,VA,38.63,-77.26
22193,DALECITY,VA,38.63,-77.26
22194,WOODBRIDGE,VA,38.63,-77.26
22195,WOODBRIDGE,VA,38.63,-77.26
22664,WOODSTOCK,VA,38.87,-78.51
23301,ACCOMAC,VA,37.71,-75.66
23001,ACHILLES,VA,37.28,-76.44
22920,AFTON,VA,38.03,-78.83
23821,ALBERTA,VA,36.86,-77.88
23002,AMELIA COURT HOUSE,VA,37.34,-77.96
23002,AMELIA CT HSE,VA,37.34,-77.96
23002,AMELIA,VA,37.34,-77.96
23002,AMELIA CH,VA,37.34,-77.96
23003,ARK,VA,37.43,-76.57
23003,AKK,VA,37.43,-76.57
22922,ARRINGTON,VA,37.68,-78.9
22922,TYE RIVER,VA,37.68,-78.9
23004,ARVONIA,VA,37.66,-78.41
23004,AKUNIA,VA,37.66,-78.41
23005,ASHLAND,VA,37.76,-77.47
23005,ASHAIIU,VA,37.76,-77.47
23302,ASSAWOMAN,VA,37.87,-75.52
23303,ATLANTIC,VA,37.9,-75.5
23483,WATTSVILLE,VA,37.9,-75.5
23483,ATLANTIC,VA,37.9,-75.5
24411,AUGUSTA SPRINGS,VA,38.1,-79.33
24411,AUGUSTA SPRGS,VA,38.1,-79.33
24411,AUGUSTA SPGS,VA,38.1,-79.33
23009,AYLETT,VA,37.77,-77.12
24412,BACOVA,VA,38.01,-79.9
22923,BARBOURSVILLE,VA,38.17,-78.28
22923,BURNLEYS,VA,38.17,-78.28
22923,EHEART,VA,38.17,-78.28
23011,BARHAMSVILLE,VA,37.45,-76.84
23915,BASKERVILLE,VA,36.68,-78.27
22810,BASYE,VA,38.8,-78.78
22924,BATESVILLE,VA,38.01,-78.63
23304,BATTERY PARK,VA,36.96,-76.6
23015,BEAVERDAM,VA,37.94,-77.65
23306,BELLE HAVEN,VA,37.55,-75.81
23018,BENA,VA,37.27,-76.45
22811,BERGTON,VA,38.79,-78.96
23307,BIRDSNEST,VA,37.43,-75.88
23824,BLACKSTONE,VA,37.07,-78
23308,BLOXOM,VA,37.83,-75.62
23409,MEARS,VA,37.87,-75.64
23409,BLOXOM,VA,37.87,-75.64
24413,BLUE GRASS,VA,38.53,-79.6
23021,BOHANNON,VA,37.39,-76.35
22427,BOWLING GREEN,VA,38.04,-77.35
22427,FORT A P HILL,VA,38.04,-77.35
22427,BOWLING GRN,VA,38.04,-77.35
22427,FT AP HILL,VA,38.04,-77.35
22428,BOWLING GREEN,VA,38.04,-77.35
22428,BOY SCOUTS OF AMERICA,VA,38.04,-77.35
23917,BOYDTON,VA,36.66,-78.38
23917,PALMER SPRINGS,VA,36.66,-78.38
23917,PALMERSPRINGS,VA,36.66,-78.38
23827,BOYKINS,VA,36.57,-77.19
23919,BRACEY,VA,36.59,-78.14
23828,BRANCHVILLE,VA,36.56,-77.24
23022,BREMO BLUFF,VA,37.71,-78.29
22812,BRIDGEWATER,VA,38.38,-78.96
22815,BROADWAY,VA,38.6,-78.79
23920,BRODNAX,VA,36.7,-78.03
24415,BROWNSBURG,VA,37.93,-79.31
23921,BUCKINGHAM,VA,37.55,-78.55
24416,BUENA VISTA,VA,37.73,-79.35
23024,BUMPASS,VA,37.96,-77.73
22432,BURGESS,VA,37.88,-76.34
22456,EDWARDSVILLE,VA,37.9,-76.36
23922,BURKEVILLE,VA,37.18,-78.2
22433,BURR HILL,VA,38.34,-77.86
22435,CALLAO,VA,37.96,-76.55
22435,WALMSLEY,VA,37.96,-76.55
23310,CAPE CHARLES,VA,37.27,-76.01
23419,OYSTER,VA,37.28,-75.92
23419,CAPE CHARLES,VA,37.28,-75.92
23429,SEAVIEW,VA,37.27,-75.95
23429,CAPE CHARLES,VA,37.27,-75.95
23313,CAPEVILLE,VA,37.2,-75.95
23829,CAPRON,VA,36.71,-77.2
22436,CARET,VA,37.98,-76.96
22436,SUPPLY,VA,37.98,-76.96
23314,CARROLLTON,VA,36.94,-76.56
23315,CARRSVILLE,VA,36.71,-76.82
23315,WALTERS,VA,36.71,-76.82
23830,CARSON,VA,37.03,-77.4
23027,CARTERSVILLE,VA,37.66,-78.1
23027,TAMWORTH,VA,37.66,-78.1
22437,CENTER CROSS,VA,37.8,-76.77
22438,CHAMPLAIN,VA,38.01,-76.99
22438,CHANCE,VA,38.01,-76.99
22438,ELEVON,VA,38.01,-76.99
22509,LORETTO,VA,38.07,-77.05
23030,CHARLES CITY,VA,37.34,-77.07
23923,CHARLOTTE COURT HOUSE,VA,37.05,-78.63
23923,CHARLOTTE C H,VA,37.05,-78.63
23923,CHARLOTTE CH,VA,37.05,-78.63
22901,CHARLOTTESVILLE,VA,38.03,-78.48
22901,CHARLOTTESVLE,VA,38.03,-78.48
22901,CHVILLE,VA,38.03,-78.48
22902,CHARLOTTESVILLE,VA,38.03,-78.48
22902,CHARLOTTESVLE,VA,38.03,-78.48
22902,MONTICELLO,VA,38.03,-78.48
22903,CHARLOTTESVILLE,VA,38.03,-78.48
22903,CHARLOTTESVLE,VA,38.03,-78.48
22903,UNIVERSITY,VA,38.03,-78.48
22904,CHARLOTTESVILLE,VA,38.03,-78.48
22904,CHARLOTTESVLE,VA,38.03,-78.48
22904,NEWCOMB HALL,VA,38.03,-78.48
22905,CHARLOTTESVILLE,VA,38.03,-78.48
22905,CHARLOTTESVLE,VA,38.03,-78.48
22906,CHARLOTTESVILLE,VA,38.03,-78.48
22906,CHARLOTTESVLE,VA,38.03,-78.48
22907,CHARLOTTESVILLE,VA,38.03,-78.48
22907,CHARLOTTESVLE,VA,38.03,-78.48
22907,BUSINESS REPLY FIRMS,VA,38.03,-78.48
22908,CHARLOTTESVILLE,VA,38.03,-78.48
22908,CHARLOTTESVLE,VA,38.03,-78.48
22908,UN VA MED CTR,VA,38.03,-78.48
22908,UNIV OF VA MED CTR,VA,38.03,-78.48
22909,CHARLOTTESVILLE,VA,38.03,-78.48
22909,CHARLOTTESVLE,VA,38.03,-78.48
22909,STATE FARM INSURANCE,VA,38.03,-78.48
22910,CHARLOTTESVILLE,VA,38.03,-78.48
22910,CHARLOTTESVLE,VA,38.03,-78.48
22910,EMBARQ,VA,38.03,-78.48
22911,CHARLOTTESVILLE,VA,38.03,-78.48
22911,CHARLOTTESVLE,VA,38.03,-78.48
23924,CHASE CITY,VA,36.79,-78.46
23941,FORT MITCHELL,VA,36.91,-78.48
23316,CHERITON,VA,37.28,-75.96
23320,CHESAPEAKE,VA,36.67,-76.3
23321,CHESAPEAKE,VA,36.67,-76.3
23322,CHESAPEAKE,VA,36.67,-76.3
23322,FENTRESS,VA,36.67,-76.3
23323,CHESAPEAKE,VA,36.67,-76.3
23324,CHESAPEAKE,VA,36.67,-76.3
23324,SOUTH NORFOLK,VA,36.67,-76.3
23325,CHESAPEAKE,VA,36.67,-76.3
23326,CHESAPEAKE,VA,36.67,-76.3
23326,COAST GUARD FINANCE CENTER,VA,36.67,-76.3
23327,CHESAPEAKE,VA,36.67,-76.3
23328,CHESAPEAKE,VA,36.67,-76.3
23831,CHESTER,VA,37.35,-77.43
23836,CHESTER,VA,37.35,-77.43
23832,CHESTERFIELD,VA,37.37,-77.5
23832,BEACH,VA,37.37,-77.5
23832,CHESTERFLD,VA,37.37,-77.5
23838,CHESTERFIELD,VA,37.37,-77.5
23336,CHINCOTEAGUE ISLAND,VA,37.92,-75.32
23336,CHINCOTEAGUE,VA,37.92,-75.32
23337,WALLOPS ISLAND,VA,37.84,-75.47
23337,CHINCOTEAGUE,VA,37.84,-75.47
23337,CHINCOTEAGUE ISLAND,VA,37.84,-75.47
23337,WALLOPS IS,VA,37.84,-75.47
23833,CHURCH ROAD,VA,37.15,-77.63
23032,CHURCH VIEW,VA,37.67,-76.68
24421,CHURCHVILLE,VA,38.22,-79.16
23899,CLAREMONT,VA,37.22,-76.96
23927,CLARKSVILLE,VA,36.62,-78.56
24422,CLIFTON FORGE,VA,37.82,-79.82
23035,COBBS CREEK,VA,37.5,-76.39
23035,BLAKES,VA,37.5,-76.39
22442,COLES POINT,VA,38.14,-76.63
22442,RAGGED POINT BEACH,VA,38.14,-76.63
22443,COLONIAL BEACH,VA,38.25,-76.97
22443,COLONIAL BCH,VA,38.25,-76.97
22443,OAK GROVE,VA,38.25,-76.97
22443,WASHGTNS BRHP,VA,38.25,-76.97
22443,WASHINGTONS BIRTHPLACE,VA,38.25,-76.97
23834,COLONIAL HEIGHTS,VA,37.26,-77.39
23834,COLONIAL HGTS,VA,37.26,-77.39
23834,S CHESTERFLD,VA,37.26,-77.39
23834,SOUTH CHESTERFIELD,VA,37.26,-77.39
23038,COLUMBIA,VA,37.75,-78.16
22446,CORBIN,VA,38.19,-77.38
23837,COURTLAND,VA,36.71,-77.06
22931,COVESVILLE,VA,37.89,-78.7
24426,COVINGTON,VA,37.77,-79.99
24426,ALLEGHANY,VA,37.77,-79.99
24426,JORDAN MINES,VA,37.77,-79.99
24426,CAMP APPALACHIA,VA,37.77,-79.99
24426,CMP APPALCHIA,VA,37.77,-79.99
23341,CRADDOCKVILLE,VA,37.6,-75.86
23345,DAVIS WHARF,VA,37.56,-75.88
23345,CRADDOCKVILLE,VA,37.56,-75.88
24430,CRAIGSVILLE,VA,38.08,-79.38
23930,CREWE,VA,37.18,-78.13
22820,CRIDERS,VA,38.75,-79
24431,CRIMORA,VA,38.16,-78.83
22932,CROZET,VA,38.06,-78.69
22932,YANCEY MILLS,VA,38.06,-78.69
23039,CROZIER,VA,37.63,-77.79
23934,CULLEN,VA,37.11,-78.65
23040,CUMBERLAND,VA,37.49,-78.24
22448,DAHLGREN,VA,38.33,-77.05
22448,NAVAL SURFACE WEAPONS CENTER,VA,38.33,-77.05
22821,DAYTON,VA,38.47,-79.08
22821,MONTEZUMA,VA,38.47,-79.08
